,category,deadline,funded,goal,phase,progress,project,sponsor,sponsor_page,status,supports
157,科技,2014-11-16 00:00:00,109901,10000,项目成功,1099,37 智能血压计,37健康云,https://z.jd.com/funderCenter.action?flag=2&id=1532,已筹到,1335
158,科技,2014-11-13 00:00:00,1241551,20000,项目成功,6208,成者M1000成册扫描仪,joykingzhou,https://z.jd.com/funderCenter.action?flag=2&id=1450,已筹到,1210
159,科技,2014-11-09 00:00:00,340479,200000,项目成功,170,AIRMASS空气净化器,AIRMASS,https://z.jd.com/funderCenter.action?flag=2&id=1537,已筹到,1114
160,科技,2014-11-12 00:00:00,381760,10000,项目成功,3818,iMagic蓝牙智能灯泡,iMagicXING,https://z.jd.com/funderCenter.action?flag=2&id=1048,已筹到,2233
161,科技,2014-11-19 00:00:00,106346,10000,项目成功,1063,魔豆路由器正式版,魔豆路由器-老黄,https://z.jd.com/funderCenter.action?flag=2&id=1433,已筹到,2713
162,科技,2014-11-20 00:00:00,100452,10000,项目成功,1005,爱牵挂 老人安康智能腕表,柏颐科技,https://z.jd.com/funderCenter.action?flag=2&id=736,已筹到,947
163,科技,2014-11-20 00:00:00,475419,20000,项目成功,2377,春雨&益体康心脏关爱套装,益体康,https://z.jd.com/funderCenter.action?flag=2&id=1512,已筹到,1149
164,科技,2014-12-03 00:00:00,87123,20000,项目成功,436,炫酷健身代步环保平衡车,bumblebeeTN,https://z.jd.com/funderCenter.action?flag=2&id=1432,已筹到,1087
165,科技,2014-11-21 00:00:00,303937,20000,项目成功,1520,iFever 智能体温计,vipose为谱,https://z.jd.com/funderCenter.action?flag=2&id=1385,已筹到,2107
166,科技,2014-11-20 00:00:00,61545,10000,项目成功,615,车米微信智驾终端,Amylqm,https://z.jd.com/funderCenter.action?flag=2&id=1598,已筹到,1411
167,科技,2015-10-20 00:00:00,1010234,1000000,项目成功,101,贝尔顺-智能按摩放松器,贝尔顺智能科技,https://z.jd.com/funderCenter.action?flag=2&id=25746,已筹到,615
168,科技,2015-11-12 00:00:00,69513,20000,项目成功,348,肌肤管家智能肌肤测试仪,太火红鸟科技,https://z.jd.com/funderCenter.action?flag=2&id=26775,已筹到,1081
169,科技,2015-11-27 00:00:00,740642,500000,项目成功,148,心晓，心脑血管健康管理系统,中科新知,https://z.jd.com/funderCenter.action?flag=2&id=25779,已筹到,10350
170,科技,2015-11-15 00:00:00,181274,100000,项目成功,181,凯速智能私教健身哑铃,凯速智能,https://z.jd.com/funderCenter.action?flag=2&id=26651,已筹到,2279
171,科技,2015-11-13 00:00:00,538068,500000,项目成功,108,限量版kitty猫平板电脑,力铭科技,https://z.jd.com/funderCenter.action?flag=2&id=25870,已筹到,1588
172,科技,2015-11-13 00:00:00,227344,200000,项目成功,114,aigoH2电动滑板折叠车,爱国者新能源自营,https://z.jd.com/funderCenter.action?flag=2&id=26766,已筹到,6676
173,科技,2015-11-12 00:00:00,14114,10000,项目成功,141,穹顶之美车载净化，健康随行,穹顶之美车载净化器,https://z.jd.com/funderCenter.action?flag=2&id=26530,已筹到,288
174,科技,2015-11-13 00:00:00,132100,100000,项目成功,132,爱魔客手机快充移动电源,爱魔客,https://z.jd.com/funderCenter.action?flag=2&id=24847,已筹到,1135
175,科技,2015-11-13 00:00:00,276070,50000,项目成功,552,空气果1S智能空气检测仪,Moji_team,https://z.jd.com/funderCenter.action?flag=2&id=26048,已筹到,3111
176,设计,2015-11-13 00:00:00,464081,50000,项目成功,928,防水迷你苹果扩容U盘,lefant乐帆,https://z.jd.com/funderCenter.action?flag=2&id=26958,已筹到,6393
177,家电,2015-11-13 00:00:00,608168,300000,项目成功,203,WIPET全景摄像机,jd_sherry226,https://z.jd.com/funderCenter.action?flag=2&id=26952,已筹到,10948
178,科技,2016-02-16 00:00:00,115275,100000,项目成功,115,海尔高清大广角行车记录仪,jnxiaolong,https://z.jd.com/funderCenter.action?flag=2&id=41797,已筹到,1308
179,科技,2016-03-08 00:00:00,106457,100000,项目成功,106,车保值，爱车保值神器,车保值,https://z.jd.com/funderCenter.action?flag=2&id=42438,已筹到,415
180,科技,2016-03-12 00:00:00,218780,100000,项目成功,219,麦开智能净水壶Tita,moikit麦开,https://z.jd.com/funderCenter.action?flag=2&id=42617,已筹到,1830
181,科技,2016-02-22 00:00:00,140558,100000,项目成功,141,精钢常显长待心率手环BOD,bodytrail智能手环,https://z.jd.com/funderCenter.action?flag=2&id=42521,已筹到,2788
182,科技,2016-02-17 00:00:00,135424,100000,项目成功,135,施耐德电气智能路由插座,施耐德电气ecMAX,https://z.jd.com/funderCenter.action?flag=2&id=42437,已筹到,1408
183,科技,2016-02-25 00:00:00,1067213,1000000,项目成功,107,酷走智能行车记录仪,酷走,https://z.jd.com/funderCenter.action?flag=2&id=42623,已筹到,2829
184,科技,2016-02-21 00:00:00,203792,100000,项目成功,204,嘿逗安全水杯,小爱未来智慧,https://z.jd.com/funderCenter.action?flag=2&id=40952,已筹到,1089
185,科技,2016-03-11 00:00:00,161069,150000,项目成功,107,松纯空气净化器,松纯空气净化器,https://z.jd.com/funderCenter.action?flag=2&id=30890,已筹到,655
186,科技,2015-11-19 00:00:00,207322,200000,项目成功,104,火星宝宝智能早教机器人,一粒砂科技,https://z.jd.com/funderCenter.action?flag=2&id=27035,已筹到,363
187,科技,2015-11-06 00:00:00,67717,10000,项目成功,677,天生爱跑 L06蓝牙耳机,优丹姆数码,https://z.jd.com/funderCenter.action?flag=2&id=25314,已筹到,1385
188,科技,2015-03-17 00:00:00,43888,10000,项目成功,439,小智丁智能体温计,小智丁无线体温计,https://z.jd.com/funderCenter.action?flag=2&id=3034,已筹到,757
189,其他,2015-11-21 00:00:00,16306,10000,项目成功,163,UBEST南瓜娃娃车音乐版,ub-0cll,https://z.jd.com/funderCenter.action?flag=2&id=27706,已筹到,307
190,家电,2015-11-23 00:00:00,201778,100000,项目成功,202,昂臣N7多角度全身按摩椅,嘉欧信息科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=26798,已筹到,2404
191,家电,2016-02-14 00:00:00,172704,100000,项目成功,173,时尚精品净水器-精致美学,Diamond大满净水科技,https://z.jd.com/funderCenter.action?flag=2&id=42474,已筹到,2252
192,科技,2015-02-28 00:00:00,1042371,10000,项目成功,10424,趣友智能健康情趣飞机杯,联众时空,https://z.jd.com/funderCenter.action?flag=2&id=4738,已筹到,6255
193,科技,2015-03-01 00:00:00,186026,100000,项目成功,186,惠普小叮当—超MiniPC,中国惠普_HP,https://z.jd.com/funderCenter.action?flag=2&id=4542,已筹到,5099
194,科技,2015-03-05 00:00:00,6972,5000,项目成功,139,贝壳管家—您的云智慧家庭,软安科技,https://z.jd.com/funderCenter.action?flag=2&id=1884,已筹到,1032
195,科技,2015-03-20 00:00:00,1029480,10000,项目成功,10295,每人计 客流统计终端,每人计团队_晓舟科技,https://z.jd.com/funderCenter.action?flag=2&id=3022,已筹到,826
196,科技,2015-12-19 00:00:00,1226779,200000,项目成功,613,嗨镜 我的移动巨幕影院,嗨镜,https://z.jd.com/funderCenter.action?flag=2&id=30460,已筹到,5807
197,科技,2015-03-15 00:00:00,53018,50000,项目成功,106,@TA儿童防拐手表,斯提亚科技,https://z.jd.com/funderCenter.action?flag=2&id=4706,已筹到,810
198,科技,2015-02-14 00:00:00,67136,20000,项目成功,336,ZMW 追梦的智能车,ZMWinc,https://z.jd.com/funderCenter.action?flag=2&id=3113,已筹到,2812
199,科技,2015-02-18 00:00:00,12021,10000,项目成功,120,领达奔驰智能导航,领达,https://z.jd.com/funderCenter.action?flag=2&id=4773,已筹到,268
200,科技,2015-03-05 00:00:00,23239,10000,项目成功,232,菲星8.1寸3G智能平板,菲星数码,https://z.jd.com/funderCenter.action?flag=2&id=3133,已筹到,1261
201,科技,2015-03-05 00:00:00,16824,10000,项目成功,168,Kids Grow成长计划,云豆科技,https://z.jd.com/funderCenter.action?flag=2&id=4181,已筹到,338
202,科技,2015-02-28 00:00:00,110220,100000,项目成功,110,小鸟智能手机,小鸟智能工厂,https://z.jd.com/funderCenter.action?flag=2&id=4797,已筹到,2878
203,科技,2015-12-04 00:00:00,56268,20000,项目成功,281,翼酷Y1智能迷你双轮平衡车,东莞腾程科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=27177,已筹到,3825
204,科技,2015-11-15 00:00:00,101162,100000,项目成功,101,米拉卡闺蜜肌肤测试仪,米拉卡,https://z.jd.com/funderCenter.action?flag=2&id=24210,已筹到,6195
205,其他,2015-11-21 00:00:00,90743,10000,项目成功,907,海尔车载净化器,官方咨询001,https://z.jd.com/funderCenter.action?flag=2&id=27630,已筹到,630
206,设计,2015-11-14 00:00:00,231872,200000,项目成功,116,创将 可移动式地暖垫,创将中国,https://z.jd.com/funderCenter.action?flag=2&id=27279,已筹到,418
207,科技,2015-11-21 00:00:00,71846,10000,项目成功,718,沿途无线车载充电器,沿途智能车载,https://z.jd.com/funderCenter.action?flag=2&id=27645,已筹到,437
208,科技,2015-11-19 00:00:00,519542,500000,项目成功,104,Runbone智能运动耳机,北京睿步,https://z.jd.com/funderCenter.action?flag=2&id=27134,已筹到,5750
209,科技,2015-12-24 00:00:00,11489,10000,项目成功,115,海尔无线音智能音箱,海尔无线音,https://z.jd.com/funderCenter.action?flag=2&id=32856,已筹到,555
210,科技,2016-01-29 00:00:00,380626,200000,项目成功,190,九又VR虚拟现实一体机,爱客VR,https://z.jd.com/funderCenter.action?flag=2&id=32808,已筹到,2438
211,科技,2015-11-21 00:00:00,1051216,500000,项目成功,210,易到用车•小红点智能行李牌,易到用车,https://z.jd.com/funderCenter.action?flag=2&id=27301,已筹到,19343
212,科技,2016-01-03 00:00:00,273264,40000,项目成功,683,小苹果iphone双卡扩展,lefant乐帆,https://z.jd.com/funderCenter.action?flag=2&id=32988,已筹到,3535
213,科技,2016-01-03 00:00:00,408043,100000,项目成功,408,乐之邦全数字智能电视音箱,北京乐之邦,https://z.jd.com/funderCenter.action?flag=2&id=32860,已筹到,1726
214,科技,2016-01-03 00:00:00,519937,500000,项目成功,104,酷波蓝牙自拍杆晴雨伞,不能二,https://z.jd.com/funderCenter.action?flag=2&id=31712,已筹到,521
215,科技,2016-01-15 00:00:00,450231,100000,项目成功,450,乐视劲趣运动直播相机众筹,sunxfx,https://z.jd.com/funderCenter.action?flag=2&id=33136,已筹到,1498
216,科技,2016-01-03 00:00:00,23107,20000,项目成功,116,8FORA 无线充电钱包,8fora,https://z.jd.com/funderCenter.action?flag=2&id=30065,已筹到,371
217,科技,2016-01-18 00:00:00,126093,100000,项目成功,126,驾图盒子将汽车装进您的手机,驾图盒子,https://z.jd.com/funderCenter.action?flag=2&id=31673,已筹到,396
218,科技,2016-01-13 00:00:00,392553,50000,项目成功,785,全新升级KD社交智能跑步机,KD社交智跑,https://z.jd.com/funderCenter.action?flag=2&id=29404,已筹到,3099
219,科技,2016-02-14 00:00:00,121886,100000,项目成功,122,坚饼 无线汽车音响控制器,吾爱电子,https://z.jd.com/funderCenter.action?flag=2&id=31729,已筹到,1206
220,科技,2016-04-15 00:00:00,725824,100000,项目成功,726,利马赫智能定制旅行箱,利马赫智能定制旅行箱,https://z.jd.com/funderCenter.action?flag=2&id=47906,已筹到,2708
221,家电,2016-01-03 00:00:00,137142,50000,项目成功,274,高迅智能家居吸顶灯,高迅照明,https://z.jd.com/funderCenter.action?flag=2&id=33078,已筹到,1041
222,科技,2016-04-14 00:00:00,111173,100000,项目成功,111,SSK推屏宝-链接大视界,szssk飚王,https://z.jd.com/funderCenter.action?flag=2&id=47232,已筹到,374
223,科技,2016-04-14 00:00:00,506666,100000,项目成功,507,Realflash夜拍神器,eostek,https://z.jd.com/funderCenter.action?flag=2&id=47544,已筹到,1884
224,科技,2016-04-15 00:00:00,1026845,500000,项目成功,205,声德N6 我们众筹的是音质,声德数码,https://z.jd.com/funderCenter.action?flag=2&id=47903,已筹到,2684
225,科技,2016-04-14 00:00:00,427029,100000,项目成功,427,默默智能定位追踪器,伊爱高新,https://z.jd.com/funderCenter.action?flag=2&id=47981,已筹到,1919
226,科技,2016-04-14 00:00:00,1024439,100000,项目成功,1024,卡儿酷移动加湿器汽车启动宝,卡儿酷,https://z.jd.com/funderCenter.action?flag=2&id=47808,已筹到,1165
227,科技,2016-04-29 00:00:00,101814,100000,项目成功,102,缤特力Focus降噪耳机,PLT-缤特力商务耳机,https://z.jd.com/funderCenter.action?flag=2&id=47548,已筹到,802
228,科技,2016-04-30 00:00:00,209622,200000,项目成功,105,火把山游泳运动防水蓝牙耳机,火把山,https://z.jd.com/funderCenter.action?flag=2&id=47970,已筹到,1466
229,科技,2016-04-15 00:00:00,163606,100000,项目成功,164,Hone+智能血压健康腕表,H-One健康腕表,https://z.jd.com/funderCenter.action?flag=2&id=47760,已筹到,15123
230,科技,2015-12-13 00:00:00,52517,50000,项目成功,105,拇机,拇机,https://z.jd.com/funderCenter.action?flag=2&id=28166,已筹到,933
231,科技,2015-01-06 00:00:00,15312,5000,项目成功,306,neotime空气检测仪,风居住的JIE道,https://z.jd.com/funderCenter.action?flag=2&id=2197,已筹到,756
232,科技,2015-01-04 00:00:00,5094767,50000,项目成功,10190,萤石互联网运动摄像机S1,海康威视萤石团队,https://z.jd.com/funderCenter.action?flag=2&id=2788,已筹到,16418
233,科技,2014-12-28 00:00:00,31726,30000,项目成功,106,BenQ F5 智能手机,BenQ明基,https://z.jd.com/funderCenter.action?flag=2&id=2062,已筹到,2174
234,科技,2015-01-11 00:00:00,366343,30000,项目成功,1221,法拉利电动滑板车,法拉利电动滑板车,https://z.jd.com/funderCenter.action?flag=2&id=2560,已筹到,5267
235,其他,2016-03-31 00:00:00,992957,100000,项目成功,993,亿健智能彩屏跑步机,亿健YIJIAN跑步机,https://z.jd.com/funderCenter.action?flag=2&id=47933,已筹到,1906
236,设计,2016-04-14 00:00:00,50723,50000,项目成功,101,AR七巧板-父母孩子一起玩,云像视界,https://z.jd.com/funderCenter.action?flag=2&id=47359,已筹到,77
237,科技,2015-01-17 00:00:00,240777,10000,项目成功,2408,Ki 车载无线麦克风,Ki小二,https://z.jd.com/funderCenter.action?flag=2&id=2706,已筹到,1971
238,科技,2015-01-01 00:00:00,50667,50000,项目成功,101,亚都反渗透高端安全纯水机,亚都净水科技,https://z.jd.com/funderCenter.action?flag=2&id=2638,已筹到,1349
239,科技,2014-12-31 00:00:00,714413,20000,项目成功,3572,颜合巨屏超轻巧智能投影电脑,颜合达人,https://z.jd.com/funderCenter.action?flag=2&id=1701,已筹到,5402
240,科技,2015-01-06 00:00:00,278281,50000,项目成功,557,奥思墨水屏 安卓手机第二屏,绿洲奥思OAXIS,https://z.jd.com/funderCenter.action?flag=2&id=2509,已筹到,3955
241,科技,2014-12-27 00:00:00,84523,50000,项目成功,169,kiwik几维智能家居,几维智能,https://z.jd.com/funderCenter.action?flag=2&id=2552,已筹到,1591
242,科技,2015-01-11 00:00:00,68041,20000,项目成功,340,微心相伴智能健康手表,Microcardio,https://z.jd.com/funderCenter.action?flag=2&id=2669,已筹到,1163
243,科技,2014-12-31 00:00:00,784178,20000,项目成功,3921,致酷游戏主机,icengge,https://z.jd.com/funderCenter.action?flag=2&id=2641,已筹到,1428
244,科技,2015-11-28 00:00:00,82048,50000,项目成功,164,鹰信智能车载系统,鹰信智能,https://z.jd.com/funderCenter.action?flag=2&id=27152,已筹到,310
245,科技,2015-11-19 00:00:00,357936,100000,项目成功,358,法克斯智能防盗折叠车,法克斯智能预警折叠车,https://z.jd.com/funderCenter.action?flag=2&id=27402,已筹到,8239
246,科技,2015-12-08 00:00:00,413552,100000,项目成功,414,家路由学习型智能路由器,家路由学习型路由器,https://z.jd.com/funderCenter.action?flag=2&id=28279,已筹到,1077
247,科技,2015-12-09 00:00:00,1558630,1000000,项目成功,156,伯伦斯多功能磁疗健康床垫,伯伦斯健康家居,https://z.jd.com/funderCenter.action?flag=2&id=28636,已筹到,1063
248,科技,2014-12-31 00:00:00,92614,10000,项目成功,926,安德迈智能桌面空气净化器,admair安德迈,https://z.jd.com/funderCenter.action?flag=2&id=2485,已筹到,984
249,科技,2016-03-18 00:00:00,123233,100000,项目成功,123,JCode波波美胸按摩仪,oh-波波,https://z.jd.com/funderCenter.action?flag=2&id=43189,已筹到,685
250,设计,2016-04-29 00:00:00,723630,500000,项目成功,145,与后街MINI一起非同小可,700BIKE,https://z.jd.com/funderCenter.action?flag=2&id=28353,已筹到,23956
251,科技,2015-12-13 00:00:00,575291,100000,项目成功,575,HULOO智能睡眠眼罩,呼噜科技HULOO,https://z.jd.com/funderCenter.action?flag=2&id=27977,已筹到,2952
252,科技,2015-11-29 00:00:00,102031,100000,项目成功,102,帕瑞海盗—多功能蓝牙音响,酷石草草,https://z.jd.com/funderCenter.action?flag=2&id=22425,已筹到,585
253,科技,2015-12-13 00:00:00,118342,100000,项目成功,118,鬼斧先生吸附式支架手机壳,Mr_Axe,https://z.jd.com/funderCenter.action?flag=2&id=21785,已筹到,1040
254,科技,2015-08-27 00:00:00,1009583,50000,项目成功,2019,奥玛健身车  智能新生活,OMA-奥玛健身器材,https://z.jd.com/funderCenter.action?flag=2&id=17205,已筹到,3219
255,科技,2015-09-04 00:00:00,353345,10000,项目成功,3533,图吧汽车卫士 手机智控汽车,图吧汽车卫士团队,https://z.jd.com/funderCenter.action?flag=2&id=17495,已筹到,6819
